2025-09-15 20:23 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6689845638, requests=5
2025-09-29 07:36 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=777991437, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 09:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-29 10:47 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2009240501, requests=20
2025-09-29 10:49 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6506340463, requests=20
2025-09-29 10:49 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6506340463, requests=20
2025-09-29 10:49 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6506340463, requests=20
2025-09-29 10:49 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6506340463, requests=20
2025-09-29 10:50 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6506340463, requests=20
2025-09-29 10:50 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6506340463, requests=20
2025-09-29 10:50 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6506340463, requests=20
2025-09-29 10:50 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2009240501, requests=20
2025-09-29 10:50 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2009240501, requests=20
2025-09-29 10:51 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2009240501, requests=20
2025-09-29 16:09 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 16:09 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 16:09 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 16:09 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 16:16 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1530775870, requests=20
2025-09-29 16:16 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1530775870, requests=20
2025-09-29 16:16 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1530775870, requests=20
2025-09-29 16:16 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1530775870, requests=20
2025-09-29 16:17 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1530775870, requests=20
2025-09-29 16:17 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1530775870, requests=20
2025-09-29 18:23 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=5856591863, requests=20
2025-09-29 18:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 18:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 18:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 18:44 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 18:46 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 18:46 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-29 18:46 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=924910672, requests=20
2025-09-30 04:11 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=7485082363, requests=20
2025-09-30 04:26 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 2141687397. Message may be too old.
2025-09-30 04:27 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2141687397, requests=20
2025-09-30 04:28 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2141687397, requests=20
2025-09-30 10:10 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:10 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:10 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:10 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:10 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:10 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:11 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:11 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:11 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:11 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:11 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:11 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 10:12 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 11:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6068249142, requests=20
2025-09-30 14:21 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=5224435905, requests=20
2025-09-30 14:47 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2009240501, requests=20
2025-09-30 14:47 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2009240501, requests=20
2025-09-30 15:14 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1784493002, requests=9
2025-09-30 15:25 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:25 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:25 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:25 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:25 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:25 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:26 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:26 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:26 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:26 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:26 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:26 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:26 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:27 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 15:27 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-09-30 16:53 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6800977466, requests=20
2025-09-30 16:53 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6800977466, requests=20
2025-09-30 16:53 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6800977466, requests=20
2025-09-30 16:53 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6800977466, requests=20
2025-09-30 16:53 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6800977466, requests=20
2025-10-01 07:44 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=2009240501, requests=20
2025-10-01 17:56 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-01 17:56 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-01 17:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-01 17:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-01 17:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-01 17:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-01 18:00 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-01 18:00 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-01 18:00 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6878669743, requests=20
2025-10-02 11:33 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1139804082, requests=20
2025-10-02 11:33 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1139804082, requests=20
2025-10-02 12:20 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 1298791435. Message may be too old.
2025-10-02 12:22 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 1624506081. Message may be too old.
2025-10-02 15:15 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 6382005628. Message may be too old.
2025-10-02 15:15 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 6382005628. Message may be too old.
2025-10-02 15:15 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 6382005628. Message may be too old.
2025-10-02 17:54 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 1415755860. Message may be too old.
2025-10-02 18:02 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1415755860, requests=20
2025-10-02 18:02 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1415755860, requests=20
2025-10-02 18:02 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1415755860, requests=20
2025-10-02 18:29 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 5292289658. Message may be too old.
2025-10-02 19:00 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 7490444193. Message may be too old.
2025-10-03 03:09 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1784493002, requests=6
2025-10-03 17:33 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:33 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:33 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:34 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:34 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:35 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:36 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:36 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:36 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:36 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:37 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:37 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:37 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:37 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:38 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:38 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:38 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:39 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:39 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 17:39 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=6604871942, requests=20
2025-10-03 18:58 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1415755860, requests=20
2025-10-03 18:58 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1415755860, requests=20
2025-10-03 18:58 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1415755860, requests=20
2025-10-03 20:38 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=5065940305, requests=20
2025-10-03 20:38 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=5065940305, requests=20
2025-10-04 04:19 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=7469897690, requests=20
2025-10-04 04:19 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=7469897690, requests=20
2025-10-04 06:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=626325563, requests=20
2025-10-04 06:43 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=626325563, requests=20
2025-10-04 06:44 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=626325563, requests=20
2025-10-04 16:48 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1139804082, requests=20
2025-10-04 16:48 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1139804082, requests=20
2025-10-04 16:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1298791435, requests=20
2025-10-04 16:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1298791435, requests=20
2025-10-04 16:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1298791435, requests=20
2025-10-04 16:59 - WARNING - USER[SYSTEM:SYSTEM] - Rate limit exceeded: user_id=1298791435, requests=20
2025-10-05 06:16 - WARNING - USER[SYSTEM:SYSTEM] - Failed to delete message for user 5431393137. Message may be too old.
